id,source,source_relative_path,category,type,extension,extraction_method,chunk_id,total_chunks,date_ajout,text_len,text
D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx_9,D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx,AFD/AFD APEM/D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx,AFD,AFD APEM,.docx,docx_text,9,30,2026-06-12T15:13:45.035435,783,"n’est requis, c’est la taille d’échantillon configurée dans le modèle du critère qui s’affiche. Réponse : au clique les réponses se présentent sous forme de liste, permettant de sélectionner OK / NOK ou de saisir des valeurs mesurées, selon le type de critère, tout en déclarant automatiquement au fur et à mesure les défauts qualité détectés :
Pour les critères qualitatifs :
Pour les critères quantitatifs dont on a les tolérances configurées dans Smart Factory :
La contrôleuse renseigne les résultats pour chaque pièce de l’échantillon, en répondant à l’ensemble des critères correspondants. Sous la liste des critères, une liste des défauts est affichée. La contrôleuse peut incrémenter ou décrémenter le nombre d’occurrences de chaque défaut à l’aide de boutons « + » et « – »."
D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx_10,D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx,AFD/AFD APEM/D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx,AFD,AFD APEM,.docx,docx_text,10,30,2026-06-12T15:13:45.035435,685,"ou décrémenter le nombre d’occurrences de chaque défaut à l’aide de boutons « + » et « – ». En bas du modal, deux actions principales sont disponibles :
« Critère suivant » : permet de passer directement au critère suivant à contrôler. « Confirmer » : enregistre les données saisies et affiche les résultats globaux du contrôle. Résultat : un indicateur visuel (rouge ou vert) permet d’identifier instantanément si le critère est accepté ou refusé. OK / NOK : affichage des quantités conformes (OK) et non conformes (NOK). Pour les critères dimensionnels avec tolérances ou les critères fonctionnels quantitatifs, les valeurs minimales et maximales autorisées sont également affichées."
D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx_11,D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx,AFD/AFD APEM/D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx,AFD,AFD APEM,.docx,docx_text,11,30,2026-06-12T15:13:45.035435,889,"fonctionnels quantitatifs, les valeurs minimales et maximales autorisées sont également affichées. Instruction : si une instruction est associée au critère, elle est affichée pour guider la contrôleuse dans la vérification : Les instructions s’affichent sous la forme ci-dessus : Fichier : le nom de fichier comme configuré dans le modèle Lien : url du fichier comme configuré dans le modèle Onglet Validation : L'onglet navigation contient un récapitulatif de la fiche de contrôle : Taille d’échantillon = le taille d’échantillon le plus grand Total NOK = la sommes des pièces NOK Total OK = la sommes des pièces OK Détails défaut avec la liste des défauts détectée et leur occurrence Décision selon le critère d’acceptation : Lot accepté / Lot rejeté * si le lot est rejeté un message s’affiche : “Forcer un tri à 100%” Lors de l’appui sur ""Terminer le contrôle”, ce modal s’affiche pour"
D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx_12,D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx,AFD/AFD APEM/D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx,AFD,AFD APEM,.docx,docx_text,12,30,2026-06-12T15:13:45.035435,746,": “Forcer un tri à 100%” Lors de l’appui sur ""Terminer le contrôle”, ce modal s’affiche pour confirmation finale des données envoyé vers l’ERP : La fenêtre affiche : La quantité totale : objectif de l’OF La quantité contrôlée : Entrée par le contrôleur La Quantité non conforme : Totale Nok La Quantité conforme : La quantité contrôlée -La Quantité non conforme La quantité restante : quantité totale - quantité contrôlée Le clique sur confirmer implique le renvoi des quantités correctes et erronées vers l'ERP. Si la quantité contrôlée atteint la quantité totale de l’OF (quantité restante = 0) , le bouton confirmer et clôturer est activer cela renvoie la quantité correcte et erronée et le tag “Tâche de fin” pour signaler la clôture de l’OF."
D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx_13,D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx,AFD/AFD APEM/D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx,AFD,AFD APEM,.docx,docx_text,13,30,2026-06-12T15:13:45.035435,376,"renvoie la quantité correcte et erronée et le tag “Tâche de fin” pour signaler la clôture de l’OF. Règles de Gestion
Scénarii de Test
Analyse Détaillée Gap : G03 :
Existant
Il n’existe pas encore dans Smart Fatory , une interface “Historique des rapports CF”. Modifications
Le deuxième onglet de module “Contrôle Final” représente l’historique des rapports de contrôle finale."
D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx_14,D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx,AFD/AFD APEM/D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx,AFD,AFD APEM,.docx,docx_text,14,30,2026-06-12T15:13:45.035435,857,"deuxième onglet de module “Contrôle Final” représente l’historique des rapports de contrôle finale. Sous forme d’un tableau contenant les champs suivants :
Réf fiche : les références générées des fiches
Ligne : ligne de production lié à la fiche de CF
OF : Code OF de la fich de CF
Qté contrôlée/ Qté Totale : qté scannée par le contrôleur par rapport à la quantité totale de l’OF
Produit : Référence de l’article sur laquelle est fait le contrôle
Contrôleur : Nom prénom du créateur de la fiche
Validateur : Nom prénom de validateur de la fiche
Date et heure : date et heure de la validation
Décision : décision finale fournis : lot rejeté ou lot accepté
Relié à : référence de la fiche dont le lot est rejeté
Statut : statut de la fiche : En cours / Fermée
L’interface donne l’option de filtrer le tableau par Atelier, Ligne, OF, Produit, Statut et Date ."
D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx_15,D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx,AFD/AFD APEM/D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx,AFD,AFD APEM,.docx,docx_text,15,30,2026-06-12T15:13:45.035435,791,"donne l’option de filtrer le tableau par Atelier, Ligne, OF, Produit, Statut et Date . L’interface donner ainsi la main d’exporter l’ensemble des fiches dans fichier Excel. Chaqu'une des fiches peut être consulté, imprimer ou supprimé par toutes utilisateurs possédants les permissions nécessaires. Règles de Gestion
Scénarii de Test
Textes et Libellés
Le tableau suivant groupe l’ensemble de textes et de libellés ajoutés à Smart Factory à partir de cette demande. Prière de les copier et de les coller aux bons emplacements. Solution Smart Factory APEM Analyse Fonctionnelle Détaillée
Module “Contrôle Final”
Classification : | Confidentiel - Distribution Limitée aux équipes projets
Référence : | AFD/D02
Auteur(s) : | Siwar A. Destinataires : | Ghassen A. Copies à : | Mahdi B. Moatez D."
D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx_16,D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx,AFD/AFD APEM/D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx,AFD,AFD APEM,.docx,docx_text,16,30,2026-06-12T15:13:45.035435,819,"| AFD/D02
Auteur(s) : | Siwar A. Destinataires : | Ghassen A. Copies à : | Mahdi B. Moatez D. Version | Date | Modifications | Auteur(s) | Vérificateur(s) | Approbateur
V1.0 | 01/01/2020 | Version en utilisation avant certification 2022 | Amani S. | Imed A. | N/A
V1.1 | 10/10/2022 | Intégration référentiel PMS et sanity check global | Amani S. | Imed A. | N/A
ID | Exigence | Description
M004 | Interface d’entrée OF (transfert vers le contrôle final) | Ajouter une interface d’entrée des OF au niveau du contrôle final, offrant la possibilité de : - Transférer l’OF du processus de production vers le contrôle final en scannant son numéro, ce qui permet de récupérer automatiquement les informations associées (produit, ligne, quantité objective) et de saisir la quantité à contrôler, limitée à la quantité produite."
D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx_17,D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx,AFD/AFD APEM/D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx,AFD,AFD APEM,.docx,docx_text,17,30,2026-06-12T15:13:45.035435,755,"ligne, quantité objective) et de saisir la quantité à contrôler, limitée à la quantité produite. - Disposer d’un historique traçant le passage des quantités produites par OF, du processus de production vers le contrôle final. M005 | Interface Fiche de contrôle finale | Ajouter une interface de contrôle final permettant de : - Scanner le numéro d’OF avec récupération automatique des informations associées (référence produit, désignation, quantité à contrôler). - Afficher automatiquement la gamme de contrôle spécifique au produit et intégrer un lien direct vers la documentation technique sur APEM Share. - Calculer automatiquement la taille d’échantillon selon les règles paramétrées. - Saisir les résultats de contrôle par critère (pièce par pièce)."
D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx_18,D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx,AFD/AFD APEM/D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx,AFD,AFD APEM,.docx,docx_text,18,30,2026-06-12T15:13:45.035435,819,"selon les règles paramétrées. - Saisir les résultats de contrôle par critère (pièce par pièce). - Déclarer la non-conformité détectée pour les pièces rejetées pendant le processus de production, en suivant les étapes suivantes : - Envoi automatique de notifications détaillées - Déterminer automatiquement la décision d’acceptation/rejet selon les règles configurées. - Notifier le responsable qualité du rejet du lot contrôlé, via courriel ou notification dans le navigateur. - Capturer des photos pour assurer la traçabilité. - Clôturer le contrôle, déclenchant ainsi le retour automatique vers l’ERP. M007 | Historique des rapports de contrôle final | Ajouter une interface ""Rapport de contrôle finale"" contenant l'historique des contrôles avec les informations accoisées (OF, Matricule Contrôleur, date de contrôle."
D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx_19,D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx,AFD/AFD APEM/D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx,AFD,AFD APEM,.docx,docx_text,19,30,2026-06-12T15:13:45.035435,891,"des contrôles avec les informations accoisées (OF, Matricule Contrôleur, date de contrôle. etc.) ces fiches peuvent être imprimé et inclut dans le dossier de l'OF ID | Type | Description G001 | Nouveauté | Interface Transfert vers CF G002 | Nouveauté | Interface Fiche de CF G003 | Nouveauté | Interface Historique des Fiches de CF ID | Type | Description ID.R01 | Nouveauté | Le numéro de l’OF doit être existant dans la base de données sinon on affiche un message « OF n’existe pas » ID.R02 | Nouveauté | La quantité entrée ne doit pas dépasser la quantité totale de l’OF ID.R03 | Nouveauté | Le somme des quantités entrées ne doit pas dépasser la quantité totale d’un OF ID.R04 | Nouveauté | En cas de dépassement de la quantité affiché le message : « Quantité entrée accumulé ne doit pas dépasser la quantité totale de l’OF » ID.R05 | Nouveauté | Le chef de ligne est l’utilisateur qui a"
D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx_20,D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx,AFD/AFD APEM/D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx,AFD,AFD APEM,.docx,docx_text,20,30,2026-06-12T15:13:45.035435,793,"dépasser la quantité totale de l’OF » ID.R05 | Nouveauté | Le chef de ligne est l’utilisateur qui a fait l’ajout et s’enregistre « Nom Prénom » ID.R06 | Nouveauté | Un OF enregistré avec une quantité entrée s’enregistre pour la première fois avec un statut : « Non contrôlé » ID.R07 | Nouveauté | Dès la création d’une Fiche CF le statut change à « En cours » ID.R08 | Nouveauté | Dès la clôture de la fiche CF le statut change à « Contrôlé » ID.R09 | Nouveauté | L’action de suppression ou modification n’est accessible que pour les utilisateurs avec les permissions associées ID.R10 | Nouveauté | Ce tableau peut être filtré par : Atelier, Ligne, Produit, OF, Chef de ligne, statuts et période (date entre .. Et .. ) . ID.R11 | Nouveauté | Ce tableau peut être exporté dans un fichier Excel."
D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx_21,D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx,AFD/AFD APEM/D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx,AFD,AFD APEM,.docx,docx_text,21,30,2026-06-12T15:13:45.035435,897,"(date entre .. Et .. ) . ID.R11 | Nouveauté | Ce tableau peut être exporté dans un fichier Excel. ID.R12 | Nouveauté | Bouton « Réinitialiser » permet de réinitialiser les champs du modal ID.R13 | Nouveauté | Message d’instruction doit être affiché dès l’ouverture du modal « Veuillez scanner le numéro de l’OF et la quantité entrée » ID.R14 | Nouveauté | Les champs « OF » et « Quantité entrée » sont des champs de saisie (pour scan) ID | Type | Description ID.T01 | Nouveauté | Tester l’ajout d’un transfert OF avec la quantité entrée ID.T02 | Nouveauté | Vérifier l’affichage des données associées à l’OF lors de scan de numéro de l’OF ID.T03 | Nouveauté | Vérifier l’enregistrement des données : chef de ligne, date ID.T04 | Nouveauté | Vérifier l’affichage correcte de statut ID.T05 | Nouveauté | Tester la modification de la quantité ID.T06 | Nouveauté | Tester la suppression d’un transfert"
D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx_22,D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx,AFD/AFD APEM/D02+D03 - APEM - Digitalisation Usine - Contrôle FInal  V1.0.docx,AFD,AFD APEM,.docx,docx_text,22,30,2026-06-12T15:13:45.035435,568,| Tester la modification de la quantité ID.T06 | Nouveauté | Tester la suppression d’un transfert ID.T07 | Nouveauté | Tester le filtrage des données ID | Type | Description ID.R01 | Nouveauté | Le contrôleur est celui qui a démarré le contrôle (créer la fiche). ID.R02 | Nouveauté | Le validateur est celui qui valide la déclaration finale. ID.R03 | Nouveauté | Le nbr des puces (ok / nok) ou des champs des mesures dépend de taille d’échantillon. ID.R05 | Nouveauté | Le somme des quantités à contrôlée sur un même OF ne doit pas dépasser la quantité totale de l’OF.
